dataflow,IMF.RES:WEO(9.0.0),R,SMR,BCA,A,2026,414386000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,BCA,A,2027,420032000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,BCA,A,2028,412635000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,BCA,A,2029,401894000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,BCA,A,2030,405060000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,BCA,A,2031,407454000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,BCA_NGDPD,A,2026,17.142956,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,BCA_NGDPD,A,2027,16.887802,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,BCA_NGDPD,A,2028,16.045562,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,BCA_NGDPD,A,2029,15.140707,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,BCA_NGDPD,A,2030,14.783055,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,BCA_NGDPD,A,2031,14.405044,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGR,A,2026,432841000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGR,A,2027,446000000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGR,A,2028,462389000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGR,A,2029,477554000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGR,A,2030,488576000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGR,A,2031,504635000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGR_NGDP,A,2026,21.108957,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGR_NGDP,A,2027,21.108957,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGR_NGDP,A,2028,21.108957,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGR_NGDP,A,2029,21.108957,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGR_NGDP,A,2030,20.908957,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGR_NGDP,A,2031,20.907909,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGX,A,2026,465615000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGX,A,2027,448598000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGX,A,2028,450491000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGX,A,2029,463486000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGX,A,2030,477155000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGX,A,2031,490169000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGXCNL,A,2026,-32774000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGXCNL,A,2027,-2598000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGXCNL,A,2028,11899000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGXCNL,A,2029,14068000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGXCNL,A,2030,11421000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGXCNL,A,2031,14465000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGXCNL_NGDP,A,2026,-1.598355,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGXCNL_NGDP,A,2027,-0.122979,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGXCNL_NGDP,A,2028,0.543194,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGXCNL_NGDP,A,2029,0.621838,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGXCNL_NGDP,A,2030,0.488782,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGXCNL_NGDP,A,2031,0.599331,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,8/26/2025
dataflow,IMF.RES:WEO(9.0.0),R,SMR,GGXONLB,A,2026,28788000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,8/26/2025
