dataflow,IMF.RES:WEO(9.0.0),R,FJI,BCA,A,2026,-794944000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,BCA,A,2027,-723244000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,BCA,A,2028,-677397000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,BCA,A,2029,-596891000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,BCA,A,2030,-592494000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,BCA,A,2031,-560326000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,BCA_NGDPD,A,2026,-12.515715,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,BCA_NGDPD,A,2027,-10.853845,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,BCA_NGDPD,A,2028,-9.659229,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,BCA_NGDPD,A,2029,-8.074205,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,BCA_NGDPD,A,2030,-7.591918,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,BCA_NGDPD,A,2031,-6.625295,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGR,A,2026,3993465000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGR,A,2027,4150152000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGR,A,2028,4401293000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGR,A,2029,4660626000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGR,A,2030,4929236000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGR,A,2031,5220062000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGR_NGDP,A,2026,28.222102,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGR_NGDP,A,2027,27.842072,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGR_NGDP,A,2028,27.951233,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGR_NGDP,A,2029,28.022301,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGR_NGDP,A,2030,28.016805,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGR_NGDP,A,2031,28.011268,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGX,A,2026,4895368000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGX,A,2027,4904493000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGX,A,2028,5007213000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGX,A,2029,5114257000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGX,A,2030,5327938000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGX,A,2031,5547703000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXCNL,A,2026,-901903000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXCNL,A,2027,-754341000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXCNL,A,2028,-605920000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXCNL,A,2029,-453631000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXCNL,A,2030,-398702000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXCNL,A,2031,-327641000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXCNL_NGDP,A,2026,-6.373816,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXCNL_NGDP,A,2027,-5.06064,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXCNL_NGDP,A,2028,-3.84801,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXCNL_NGDP,A,2029,-2.727488,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXCNL_NGDP,A,2030,-2.266144,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXCNL_NGDP,A,2031,-1.758147,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXONLB,A,2026,-305635000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXONLB,A,2027,-145044000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXONLB,A,2028,56097000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXONLB,A,2029,248929000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXONLB,A,2030,348368000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXONLB,A,2031,459792000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXONLB_NGDP,A,2026,-2.159948,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXONLB_NGDP,A,2027,-0.973056,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXONLB_NGDP,A,2028,0.356254,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXONLB_NGDP,A,2029,1.496703,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXONLB_NGDP,A,2030,1.980054,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,9/22/2025
dataflow,IMF.RES:WEO(9.0.0),R,FJI,GGXONLB_NGDP,A,2031,2.467283,0,,3,,,,GPB,,,,,S13,,,,,,,PT,,,OL,9/22/2025
