dataflow,IMF.RES:WEO(9.0.0),R,RUS,BCA,A,2026,78334532000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,BCA,A,2027,57910523000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,BCA,A,2028,44991399000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,BCA,A,2029,36018088000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,BCA,A,2030,31914011000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,BCA,A,2031,29422225000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,BCA_NGDPD,A,2026,2.94884,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,BCA_NGDPD,A,2027,2.285851,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,BCA_NGDPD,A,2028,1.763273,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,BCA_NGDPD,A,2029,1.402169,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,BCA_NGDPD,A,2030,1.231485,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,BCA_NGDPD,A,2031,1.125121,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGR,A,2026,78900943224000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGR,A,2027,81405443894000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGR,A,2028,84190787867000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGR,A,2029,88111431923000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGR,A,2030,92488807063000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGR,A,2031,97441562989000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGR_NGDP,A,2026,35.441962,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGR_NGDP,A,2027,35.206799,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGR_NGDP,A,2028,34.676436,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGR_NGDP,A,2029,34.649122,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGR_NGDP,A,2030,34.661165,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGR_NGDP,A,2031,34.785331,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGSB,A,2026,-4618839899000,9,,3,,,,SB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGSB,A,2027,-5178554612000,9,,3,,,,SB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGSB,A,2028,-6919081818000,9,,3,,,,SB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGSB,A,2029,-5337519428000,9,,3,,,,SB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGSB,A,2030,-5869994341000,9,,3,,,,SB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGSB,A,2031,-6918971714000,9,,3,,,,SB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGSB_NPGDP,A,2026,-2.096403,0,,3,,,,SB,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGSB_NPGDP,A,2027,-2.249002,0,,3,,,,SB,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGSB_NPGDP,A,2028,-2.854582,0,,3,,,,SB,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGSB_NPGDP,A,2029,-2.100338,0,,3,,,,SB,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGSB_NPGDP,A,2030,-2.199843,0,,3,,,,SB,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGSB_NPGDP,A,2031,-2.46998,0,,3,,,,SB,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGX,A,2026,83463245772000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGX,A,2027,87011148460000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGX,A,2028,91796415341000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGX,A,2029,94201473040000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGX,A,2030,99158801404000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGX,A,2031,105160534703000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXCNL,A,2026,-4562302548000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXCNL,A,2027,-5605704566000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXCNL,A,2028,-7605627474000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXCNL,A,2029,-6090041117000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXCNL,A,2030,-6669994341000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXCNL,A,2031,-7718971714000,9,,3,,,,GNLB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXCNL_NGDP,A,2026,-2.049367,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXCNL_NGDP,A,2027,-2.424395,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXCNL_NGDP,A,2028,-3.1326,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXCNL_NGDP,A,2029,-2.39486,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXCNL_NGDP,A,2030,-2.499651,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXCNL_NGDP,A,2031,-2.755569,0,,3,,,,GNLB,,,,,S13,,,,,,,PT,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXONLB,A,2026,-1805113462000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXONLB,A,2027,-3206394374000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXONLB,A,2028,-4551604025000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
dataflow,IMF.RES:WEO(9.0.0),R,RUS,GGXONLB,A,2029,-2365290928000,9,,3,,,,GPB,,,,,S13,,,,,,,XDC,,,OL,9/12/2025
