dataflow,IMF.RES:WEO(9.0.0),R,KNA,BCA,A,2026,-176502000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,BCA,A,2027,-169799000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,BCA,A,2028,-164349000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,BCA,A,2029,-165202000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,BCA,A,2030,-165732000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,BCA,A,2031,-170818000,9,,3,,CAB,,,,,,,,,,,,,,USD,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,BCA_NGDPD,A,2026,-15.44592,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,BCA_NGDPD,A,2027,-14.181383,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,BCA_NGDPD,A,2028,-13.107193,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,BCA_NGDPD,A,2029,-12.564,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,BCA_NGDPD,A,2030,-12.033548,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,BCA_NGDPD,A,2031,-11.862146,0,,3,,CAB,,,,,,,,,,,,,,PT,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGR,A,2026,992212000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGR,A,2027,1055805000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGR,A,2028,1122595000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGR,A,2029,1177209000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGR,A,2030,1233046000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGR,A,2031,1289251000,9,,3,,,,G1,,,,,S13,,,,,,,XDC,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGR_NGDP,A,2026,32.159086,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGR_NGDP,A,2027,32.659086,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGR_NGDP,A,2028,33.159086,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGR_NGDP,A,2029,33.159086,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGR_NGDP,A,2030,33.159086,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGR_NGDP,A,2031,33.159086,0,,3,,,,G1,,,,,S13,,,,,,,PT,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGX,A,2026,1259610000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGX,A,2027,1298676000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGX,A,2028,1311871000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGX,A,2029,1380966000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGX,A,2030,1451530000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/11/2025
dataflow,IMF.RES:WEO(9.0.0),R,KNA,GGX,A,2031,1522662000,9,,3,,,,G2M,,,,,S13,,,,,,,XDC,,,OL,9/11/2025
